verification_id,date,campaign_key,placement_key,segment_key,measured_impressions,risky_impressions,blocked_impressions
609,2025-01-11,106,306,904,38567,1460,451
610,2025-01-11,106,306,902,37618,1570,558
611,2025-01-11,103,304,901,64879,1529,832
612,2025-01-11,103,304,901,18793,677,349
613,2025-01-11,105,303,902,59466,2836,1089
614,2025-01-11,103,303,904,78573,848,398
615,2025-01-11,103,303,903,75288,2232,1397
616,2025-01-11,104,306,902,44655,1585,653
617,2025-01-11,104,306,901,47816,2112,1246
618,2025-01-11,104,306,905,49870,2451,1185
619,2025-01-11,101,306,903,36561,781,239
620,2025-01-11,101,302,905,31781,808,375
621,2025-01-11,101,302,905,31560,1395,973
622,2025-01-11,101,302,901,71692,1933,698
623,2025-01-11,101,302,901,76958,2046,1068
624,2025-01-11,105,303,902,17150,838,261
625,2025-01-11,105,303,903,15357,310,182
626,2025-01-11,104,304,904,85198,3617,1126
627,2025-01-11,104,304,903,84565,1449,610
628,2025-01-11,104,304,902,73213,1565,718
629,2025-01-11,106,302,901,73258,2908,1038
630,2025-01-11,106,302,903,82147,954,434
631,2025-01-11,101,306,905,64025,2512,1228
632,2025-01-11,103,302,902,68341,2100,864
633,2025-01-11,103,302,902,63903,2562,1207
634,2025-01-11,103,302,905,61439,1973,911
635,2025-01-11,101,302,903,38878,1156,425
636,2025-01-11,101,302,905,37355,1315,881
637,2025-01-11,101,302,905,42451,526,256
638,2025-01-11,101,306,903,80106,1608,657
639,2025-01-11,101,306,904,84516,2575,1156
640,2025-01-11,101,302,904,22804,714,358
641,2025-01-11,101,302,904,20144,810,265
642,2025-01-11,103,305,901,45487,1501,664
643,2025-01-11,103,305,904,49782,1573,1070
644,2025-01-11,103,305,901,47612,2249,862
645,2025-01-11,103,305,902,66319,2325,945
646,2025-01-11,101,302,901,34665,543,312
647,2025-01-11,101,306,904,70796,1251,458
648,2025-01-11,102,303,904,69837,1083,653
649,2025-01-11,102,303,904,71077,3441,2184
650,2025-01-11,105,305,905,78591,982,453
651,2025-01-12,102,302,905,24782,828,543
652,2025-01-12,103,306,904,55934,2389,1396
653,2025-01-12,103,306,904,57879,2566,1000
654,2025-01-12,103,306,903,59611,2221,1059
655,2025-01-12,105,301,902,15263,565,282
656,2025-01-12,105,301,905,14322,431,288
657,2025-01-12,104,303,904,77569,1463,854
658,2025-01-12,104,303,905,82738,1832,800
659,2025-01-12,104,303,904,92636,1552,655
660,2025-01-12,103,304,904,24940,506,210
661,2025-01-12,103,304,904,25340,563,351
662,2025-01-12,103,305,902,49438,1168,621
663,2025-01-12,103,305,905,48878,1282,882
664,2025-01-12,101,301,901,83456,2667,878
665,2025-01-12,101,301,901,88095,1057,356
666,2025-01-12,101,301,903,89561,1330,426
667,2025-01-12,101,303,904,10459,325,154
668,2025-01-12,102,304,902,65507,2341,1507
669,2025-01-12,105,305,903,80799,3012,1597
670,2025-01-12,105,305,901,73195,1355,594
671,2025-01-12,106,304,904,81638,3607,2139
672,2025-01-12,106,304,903,77884,2644,1169
673,2025-01-12,106,301,903,13320,242,113
674,2025-01-12,105,303,905,66368,1495,660
675,2025-01-12,105,303,904,66734,1020,542
676,2025-01-12,105,303,905,72616,2546,1177
677,2025-01-12,105,301,902,74087,2891,1715
678,2025-01-12,105,301,905,73228,1081,524
679,2025-01-12,105,301,901,68662,1032,414
680,2025-01-12,105,306,904,67629,2435,1203
681,2025-01-12,106,306,901,41313,1924,1190
682,2025-01-12,106,306,905,42315,454,180
683,2025-01-12,106,302,905,22769,391,171
684,2025-01-12,106,302,905,23098,673,442
685,2025-01-12,106,302,902,21082,660,378
686,2025-01-12,104,303,901,80029,1730,1073
687,2025-01-12,104,303,905,82595,3366,1696
688,2025-01-12,104,304,902,42637,789,266
689,2025-01-12,104,304,903,40449,1020,338
690,2025-01-12,104,304,904,41762,874,416
691,2025-01-12,104,305,905,13007,555,190
692,2025-01-12,104,305,904,13468,546,298
693,2025-01-12,104,305,901,12416,265,159
694,2025-01-13,102,303,902,37977,1318,649
695,2025-01-13,102,303,905,37972,1737,615
696,2025-01-13,102,303,905,37563,401,243
697,2025-01-13,103,302,902,25962,1085,477
698,2025-01-13,105,306,904,46019,636,234
699,2025-01-13,105,306,902,42190,1680,950
700,2025-01-13,105,306,904,42111,925,333
701,2025-01-13,104,305,904,57214,752,290
702,2025-01-13,106,303,901,15935,730,459
703,2025-01-13,106,303,903,17849,698,472
704,2025-01-13,106,303,904,17109,223,124
705,2025-01-13,101,306,904,47218,2277,1510
706,2025-01-13,101,302,903,32042,724,259
707,2025-01-13,103,305,903,50164,824,457
708,2025-01-13,103,305,903,42198,718,291
709,2025-01-13,101,301,905,26139,928,474
710,2025-01-13,103,301,905,23113,566,197
711,2025-01-13,105,303,901,57442,1503,454
712,2025-01-13,105,303,902,53093,2252,989
713,2025-01-13,105,303,903,59675,1378,737
714,2025-01-13,104,303,902,84215,1517,675
715,2025-01-13,104,303,901,81049,1760,819
716,2025-01-13,104,303,901,76000,2290,1187
717,2025-01-13,105,302,903,16504,735,412
718,2025-01-13,102,306,901,16429,614,191
719,2025-01-13,102,306,905,18058,197,132
720,2025-01-13,104,302,904,29176,856,561
721,2025-01-13,104,302,902,30742,768,362
722,2025-01-13,104,302,905,31078,377,235
723,2025-01-13,106,304,902,51834,2123,1077
724,2025-01-13,102,301,904,30825,453,188
725,2025-01-13,102,301,902,29468,510,193
726,2025-01-13,102,301,903,35080,1424,618
727,2025-01-13,101,303,905,83207,2630,1401
728,2025-01-13,103,303,902,29516,675,260
729,2025-01-13,106,302,901,30846,1202,428
730,2025-01-13,106,302,905,36193,1010,699
731,2025-01-13,106,306,903,50553,839,409
732,2025-01-13,103,303,901,28585,1387,867
733,2025-01-13,103,303,903,26363,1159,751
734,2025-01-13,103,303,904,29237,552,288
735,2025-01-13,103,303,901,41296,1589,700
736,2025-01-13,103,303,902,45923,492,314
737,2025-01-13,102,306,901,14340,180,108
738,2025-01-13,102,306,901,15029,439,210
739,2025-01-13,102,306,905,15348,502,275
740,2025-01-13,104,302,904,7631,211,95
741,2025-01-13,104,302,901,7952,312,210
742,2025-01-13,101,304,905,13400,273,109
743,2025-01-13,101,304,903,12540,276,137
744,2025-01-13,101,302,902,70379,1702,770
745,2025-01-13,101,302,904,71132,2742,1489
746,2025-01-13,106,303,903,20887,876,467
747,2025-01-13,106,303,904,17686,176,64
748,2025-01-13,106,303,902,19700,976,481
749,2025-01-13,102,302,905,75506,3030,1533
750,2025-01-13,106,302,904,87645,4145,2155
751,2025-01-13,103,305,903,63218,2458,1468
752,2025-01-13,103,305,905,59929,2483,1203
753,2025-01-13,102,302,903,71762,2385,1428
754,2025-01-13,102,302,905,61495,3037,1561
755,2025-01-13,102,302,904,69197,1595,585
756,2025-01-13,104,303,903,60955,3031,1204
757,2025-01-13,104,303,904,66366,677,333
758,2025-01-13,106,304,902,60845,1339,651
759,2025-01-13,106,304,904,70273,1121,499
760,2025-01-13,104,306,901,36008,692,290
761,2025-01-13,104,301,905,53477,2402,1395
762,2025-01-13,104,301,902,53346,1513,782
763,2025-01-13,104,301,901,51217,1930,1118
764,2025-01-13,106,303,902,25337,762,282
765,2025-01-13,103,306,904,43099,1716,763
766,2025-01-13,103,306,903,48349,2092,1136
767,2025-01-13,103,306,902,51607,2551,1591
768,2025-01-14,103,302,904,79773,2833,1018
769,2025-01-14,103,302,901,91817,1506,747
770,2025-01-14,104,304,905,54280,1300,588
771,2025-01-14,104,304,902,56884,1535,945
772,2025-01-14,106,306,903,46846,1816,659
773,2025-01-14,101,305,902,54060,1795,693
774,2025-01-14,101,305,903,46639,1029,675
775,2025-01-14,101,305,904,46319,1222,713
776,2025-01-14,105,302,901,31269,1340,689
777,2025-01-14,105,302,904,30994,708,241
778,2025-01-14,102,301,905,64074,1164,727
779,2025-01-14,102,301,904,62237,1605,1102
780,2025-01-14,102,301,904,61361,2659,1334
781,2025-01-14,103,302,901,71436,1464,988
782,2025-01-14,101,303,903,78032,2525,1297
783,2025-01-14,101,303,902,79653,1243,769
784,2025-01-14,101,304,905,59487,2545,1457
785,2025-01-14,101,304,903,58639,2288,1104
786,2025-01-14,101,304,903,70235,2371,1553
787,2025-01-14,102,301,905,85351,1248,443
788,2025-01-14,102,301,905,79228,3374,1515
789,2025-01-14,102,301,904,89987,1215,488
790,2025-01-14,102,301,905,86682,2273,1554
791,2025-01-14,102,301,905,86269,4175,1688
792,2025-01-14,106,302,902,37366,747,326
793,2025-01-14,106,302,904,37965,776,251
794,2025-01-14,106,302,902,39841,955,462
795,2025-01-14,105,302,901,50272,2315,1200
796,2025-01-14,105,302,902,58803,2597,1264
797,2025-01-14,106,302,902,63194,2193,906
798,2025-01-14,106,302,901,58967,1575,1034
799,2025-01-14,106,302,902,64157,1491,658
800,2025-01-14,102,302,902,55814,1502,524
801,2025-01-14,103,306,901,27485,1058,554
802,2025-01-14,104,301,903,90274,1471,750
803,2025-01-14,104,301,905,83747,2947,1466
804,2025-01-14,104,301,901,82363,2597,1382
805,2025-01-14,105,306,903,20116,312,144
806,2025-01-14,105,306,904,20157,239,112
807,2025-01-14,105,306,901,20808,246,101
808,2025-01-14,103,301,904,14525,636,241
809,2025-01-14,103,301,905,13900,391,145
810,2025-01-14,105,302,902,62797,2098,1464
811,2025-01-14,105,302,904,63070,3079,1294
812,2025-01-14,105,302,905,60893,1730,724
813,2025-01-14,103,305,903,9672,336,223
814,2025-01-14,106,303,901,68284,2644,1670
815,2025-01-14,106,303,904,67432,2345,1149
816,2025-01-14,106,303,905,69318,1417,728
817,2025-01-14,101,303,904,77842,2860,1461
818,2025-01-14,101,303,905,14613,253,78
819,2025-01-14,101,303,904,16648,536,271
820,2025-01-14,101,306,901,31517,1466,505
821,2025-01-14,101,306,905,33760,1451,606
822,2025-01-14,104,302,902,53678,857,495
823,2025-01-14,106,305,904,81650,848,376
824,2025-01-14,106,305,902,77243,2517,860
825,2025-01-14,106,305,901,72499,1510,570
826,2025-01-14,106,301,903,12628,546,238
827,2025-01-14,106,301,902,13217,477,154
828,2025-01-14,103,302,901,12266,181,60
829,2025-01-14,103,302,904,11434,305,122
830,2025-01-14,103,302,902,12349,482,177
831,2025-01-14,103,303,905,53975,717,315
832,2025-01-14,102,301,902,47134,645,204
833,2025-01-14,101,306,903,20618,690,310
834,2025-01-14,101,306,903,17166,271,131
835,2025-01-14,101,301,902,13111,536,201
836,2025-01-14,101,301,904,15562,621,200
837,2025-01-14,101,301,905,14165,185,71
838,2025-01-14,104,305,905,54988,1131,677
839,2025-01-14,104,305,902,59305,875,387
840,2025-01-14,101,305,902,26967,792,428
841,2025-01-14,101,305,902,27633,1199,416
842,2025-01-14,101,305,903,27193,554,361
843,2025-01-14,105,304,905,61730,2909,1248
844,2025-01-14,105,304,901,63422,941,417
845,2025-01-14,106,303,901,46965,1934,731
846,2025-01-14,106,303,902,52164,1376,795
847,2025-01-14,106,303,902,49692,1633,619
848,2025-01-15,104,301,904,56184,1966,1058
849,2025-01-15,101,304,901,52085,1011,517
850,2025-01-15,101,304,902,45312,918,320
851,2025-01-15,102,305,902,79135,1870,572
852,2025-01-15,102,305,902,81178,3006,1361
853,2025-01-15,102,305,901,85687,3680,1775
854,2025-01-15,101,304,901,81023,1600,686
855,2025-01-15,101,304,903,88008,1357,935
856,2025-01-15,101,304,902,79561,1553,948
857,2025-01-15,102,304,905,78534,2793,1023
858,2025-01-15,101,305,905,46590,1199,819
859,2025-01-15,101,305,903,42171,1002,333
860,2025-01-15,106,303,902,71635,2185,705
861,2025-01-15,106,303,902,72968,1428,978
862,2025-01-15,106,303,902,79442,2499,940
863,2025-01-15,106,301,905,76525,2159,1049
864,2025-01-15,102,303,901,43402,2029,1151
865,2025-01-15,102,303,901,45530,691,357
866,2025-01-15,101,303,903,72826,2284,766
867,2025-01-15,102,306,903,72933,2000,1265
868,2025-01-15,102,306,904,81827,947,464
869,2025-01-15,104,304,905,36758,781,338
870,2025-01-15,104,304,905,37446,600,341
871,2025-01-15,105,305,902,11919,232,87
872,2025-01-15,105,305,901,11918,594,202
873,2025-01-15,105,305,904,11756,384,146
874,2025-01-15,101,301,905,86987,1324,630
875,2025-01-15,101,301,902,90228,1990,752
876,2025-01-15,106,303,903,34389,473,272
877,2025-01-15,106,303,901,32902,1373,750
878,2025-01-15,102,305,902,66020,1884,1096
879,2025-01-15,102,305,901,69162,3350,1406
880,2025-01-15,102,305,901,72608,2708,1660
881,2025-01-15,104,303,903,71896,928,553
882,2025-01-15,104,303,901,83264,894,329
883,2025-01-15,104,303,901,72292,998,505
884,2025-01-15,104,301,904,47080,1058,638
885,2025-01-15,104,301,901,43333,503,327
886,2025-01-15,104,305,905,24119,1035,313
887,2025-01-15,104,305,901,22468,746,393
888,2025-01-15,101,304,901,65189,2533,1747
889,2025-01-15,101,304,901,71990,2560,1438
890,2025-01-15,103,301,905,29782,1295,596
891,2025-01-15,104,301,904,86631,3710,1710
892,2025-01-15,104,301,901,73188,2820,1706
893,2025-01-15,104,301,905,82234,1929,861
894,2025-01-15,106,303,901,17905,876,392
895,2025-01-15,106,303,901,15695,376,257
896,2025-01-15,106,303,904,18341,406,132
897,2025-01-16,101,302,905,43624,1727,888
898,2025-01-16,103,301,903,66662,1524,488
899,2025-01-16,103,301,901,79942,2718,1557
900,2025-01-16,103,301,902,69499,3162,1754
901,2025-01-16,104,304,903,47864,480,144
902,2025-01-16,104,304,902,51571,2365,1061
903,2025-01-16,105,302,905,65464,2980,1792
904,2025-01-16,104,306,902,48101,1041,697
905,2025-01-16,104,306,904,47385,2136,1191
906,2025-01-16,106,304,903,45273,1977,656
907,2025-01-16,105,303,904,52001,1285,623
908,2025-01-16,105,303,901,55133,1569,799
909,2025-01-16,105,303,901,53444,2500,919
910,2025-01-16,101,301,903,10424,393,142
911,2025-01-16,103,302,904,46386,1591,761
912,2025-01-16,103,302,904,41849,1364,796
913,2025-01-16,102,303,902,16420,819,474
914,2025-01-16,102,303,905,17064,699,317
915,2025-01-16,102,303,904,15713,639,418
916,2025-01-16,105,305,903,41816,1405,745
917,2025-01-16,103,303,902,39796,1857,1161
918,2025-01-16,103,303,905,40486,1263,519
919,2025-01-16,103,303,904,38505,837,535
920,2025-01-16,102,305,905,61743,923,514
921,2025-01-16,105,302,905,36660,557,174
922,2025-01-16,105,302,904,40647,1423,842
923,2025-01-16,105,302,903,41849,1327,595
924,2025-01-16,102,306,905,77140,3804,2567
925,2025-01-16,101,304,903,32377,536,208
926,2025-01-16,101,304,902,32027,462,246
927,2025-01-16,101,304,905,34914,465,168
928,2025-01-16,102,304,901,78605,1018,582
929,2025-01-16,102,304,902,66754,1583,714
930,2025-01-16,102,304,901,73029,2082,1070
931,2025-01-16,105,301,902,86018,4182,1520
932,2025-01-16,105,301,902,88015,1550,524
933,2025-01-16,105,301,902,80883,3152,2051
934,2025-01-16,105,306,902,43527,676,379
935,2025-01-16,105,304,903,46582,540,374
936,2025-01-16,104,306,902,55630,2112,966
937,2025-01-16,104,306,902,50931,2229,1476
938,2025-01-16,104,303,902,32135,673,350
939,2025-01-16,106,304,904,24711,689,225
940,2025-01-16,102,301,905,78916,3201,1087
941,2025-01-16,103,301,905,81093,867,421
942,2025-01-16,104,306,905,43938,1112,655
943,2025-01-16,101,303,904,32180,1379,871
944,2025-01-16,101,301,901,84352,4053,2617
945,2025-01-16,101,301,904,81922,1682,1051
946,2025-01-16,101,306,904,56151,1052,388
947,2025-01-16,101,306,901,48982,888,500
948,2025-01-16,101,306,904,54099,2250,1261
949,2025-01-16,106,305,901,17591,602,208
950,2025-01-17,102,301,903,40899,682,446
951,2025-01-17,102,301,904,39465,927,595
952,2025-01-17,103,306,901,83242,2619,1081
953,2025-01-17,106,306,903,23646,821,450
954,2025-01-17,106,306,905,23664,960,414
955,2025-01-17,106,306,903,25831,829,515
956,2025-01-17,102,302,905,50815,2066,1339
957,2025-01-17,106,301,902,18109,509,212
958,2025-01-17,106,301,905,16876,482,152
959,2025-01-17,106,301,904,16706,826,443
960,2025-01-17,104,304,901,17935,716,395
961,2025-01-17,104,304,903,18236,260,170
962,2025-01-17,101,302,902,52016,1179,580
963,2025-01-17,101,302,902,54347,1382,465
964,2025-01-17,101,302,902,60196,1964,928
965,2025-01-17,103,305,905,83023,3112,1515
966,2025-01-17,105,305,905,29672,1430,920
967,2025-01-17,105,305,902,27583,477,325
968,2025-01-17,105,305,904,31693,618,394
969,2025-01-17,104,306,902,43998,769,374
970,2025-01-17,106,306,904,10495,199,90
971,2025-01-17,106,306,901,10999,133,61
972,2025-01-17,106,301,904,43414,1207,611
973,2025-01-17,106,301,904,43612,1735,536
974,2025-01-17,106,301,903,47224,564,371
975,2025-01-17,105,304,901,80718,3091,1908
976,2025-01-17,101,302,901,81198,2197,967
977,2025-01-17,101,302,905,75844,1536,746
978,2025-01-17,101,302,902,77048,3096,2037
979,2025-01-17,102,302,903,21620,896,280
980,2025-01-17,102,302,905,21652,226,134
981,2025-01-17,102,302,904,21873,337,159
982,2025-01-17,106,304,905,31938,850,364
983,2025-01-17,106,304,903,32618,1519,716
984,2025-01-17,106,304,901,33748,414,251
985,2025-01-17,106,304,902,16369,656,386
986,2025-01-17,106,304,904,16863,555,316
987,2025-01-17,106,304,902,16724,776,300
988,2025-01-17,105,302,903,10270,429,243
989,2025-01-17,105,304,904,65604,810,362
990,2025-01-17,105,304,904,58627,2396,969
991,2025-01-17,105,305,901,14138,444,272
992,2025-01-17,105,305,905,14685,550,325
993,2025-01-17,105,305,901,14868,686,470
994,2025-01-17,104,302,902,68037,2461,1007
995,2025-01-17,104,302,905,66738,3234,1702
996,2025-01-17,105,306,903,31325,885,412
997,2025-01-17,105,306,902,33345,1619,666
998,2025-01-17,105,306,903,32624,397,252
999,2025-01-17,105,301,901,85581,3653,1214
1000,2025-01-17,105,301,904,80105,3693,2431
1001,2025-01-17,106,306,903,13890,396,155
1002,2025-01-17,106,306,904,12589,591,296
1003,2025-01-17,105,306,903,51403,2470,1084
1004,2025-01-17,105,306,905,45046,1385,442
1005,2025-01-17,105,306,903,44783,1939,853
1006,2025-01-17,104,302,902,59133,1737,543
1007,2025-01-17,104,302,901,55232,1609,625
1008,2025-01-17,103,304,904,65873,2869,1522
1009,2025-01-17,101,305,905,28073,942,309
1010,2025-01-17,104,303,905,17623,366,113
1011,2025-01-17,101,306,902,63866,2865,1307
1012,2025-01-17,101,306,905,77260,3255,1086
1013,2025-01-17,102,302,905,10413,141,66
1014,2025-01-17,102,302,904,11143,149,91
1015,2025-01-17,102,302,903,9680,252,130
1016,2025-01-17,106,306,903,53457,871,474
1017,2025-01-17,106,306,904,56234,1104,374
1018,2025-01-17,106,306,902,59032,1916,1118
1019,2025-01-17,101,304,905,25425,301,140
1020,2025-01-17,101,303,901,46761,1640,764
1021,2025-01-17,102,301,901,45538,1734,1070
1022,2025-01-17,101,303,903,17098,851,426
1023,2025-01-17,101,303,903,16862,239,131
1024,2025-01-18,102,304,903,53606,1436,661
1025,2025-01-18,105,303,904,45642,596,327
1026,2025-01-18,101,304,905,14305,633,263
1027,2025-01-18,101,304,901,14320,297,147
1028,2025-01-18,101,304,904,15833,530,234
1029,2025-01-18,101,302,903,51276,2105,1196
1030,2025-01-18,101,302,905,51349,1738,937
1031,2025-01-18,101,302,905,52936,894,513
1032,2025-01-18,104,304,902,25648,1262,646
1033,2025-01-18,103,301,904,38042,1517,560
1034,2025-01-18,103,301,901,35132,1471,935
1035,2025-01-18,102,302,902,47705,836,363
1036,2025-01-18,102,302,903,46047,670,456
1037,2025-01-18,102,302,905,52169,2262,1152
1038,2025-01-18,102,306,903,75950,2994,1608
1039,2025-01-18,104,305,902,79562,3771,2175
1040,2025-01-18,104,305,904,78533,3851,1413
1041,2025-01-18,104,305,902,76418,1230,517
1042,2025-01-18,106,301,902,70673,2216,1404
1043,2025-01-18,106,301,904,83015,854,431
1044,2025-01-18,101,303,901,13558,239,77
1045,2025-01-18,101,303,904,14890,503,287
1046,2025-01-18,106,304,901,56482,1796,1135
1047,2025-01-18,106,304,902,58587,1499,510
1048,2025-01-18,106,304,903,57167,1947,783
1049,2025-01-18,103,303,901,80372,3469,1504
1050,2025-01-18,106,304,902,63519,2200,1243
